geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0015849	organic acid transport	http://amigo.geneontology.org/amigo/term/GO:0015849	310	39	22.220864188654826	1.755107257255638	4.1442644953626484e-4	0.010700445754034754	11539;11652;11816;11988;14080;14412;17319;17869;18173;18408;18627;19299;20493;21405;24059;26458;26459;27376;55951;56018;56188;58887;67863;68267;69309;69354;70456;72401;72472;76257;76408;83429;100561;104681;216867;231549;231583;240638;241296	Apoe;Akt2;Ctns;Lrrc8a;Slc16a12;Slc38a3;Slc25a11;Slc25a22;Slc16a10;Abcc3;Slc10a1;Myc;Slc38a4;Mpc1;Slc25a10;Slc11a1;Mpc2;Slc43a1;Slc27a2;Abcd3;Slc15a4;Hnf1a;Slc6a13;Slc27a5;Stard10;Slc25a15;Slc7a2;Slco2a1;Mif;Fxyd1;Slc16a11;Slc16a6;Adora1;Slc16a13;Lrrc8d;Slc26a1;Repin1;Fabp1;Per2
GO:0009123	nucleoside monophosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0009123	279	36	19.998777769789342	1.80011000744168	4.216924435087588e-4	0.010700445754034754	11814;11848;11931;11946;11947;11951;11958;12048;12499;13808;14121;14923;16548;16828;17319;17869;17995;19013;20425;20930;21991;50721;57320;57423;66416;66445;66592;68550;71679;72090;83429;103850;107197;230163;270166;331623	Ctns;Atp5g1;Bcl2l1;Rhoa;Clpx;Surf1;Guk1;Shmt1;Entpd5;Myc;Ppara;Cyc1;Tpi1;Atp5b;Atp5a1;Atp1b1;Aldob;Stoml2;Park7;Khk;Apoc3;Nt5m;Mif;Atp5h;Sirt6;Entpd8;Ndufv1;Bend3;Atp5j2;Ndufa7;Tefm;Atp5k;Eno3;Ldha;Fbp1;Uqcc3
GO:0046700	heterocycle catabolic process	http://amigo.geneontology.org/amigo/term/GO:0046700	438	50	31.395930692357464	1.5925630773599337	7.032872696089987e-4	0.017305129179469907	12499;12696;13808;14121;14317;15254;16548;16828;17308;17319;17869;18173;19013;21991;22687;22695;27756;50721;50783;51810;52830;56189;56720;59092;66194;67724;68209;68544;69537;69724;70044;70789;73158;75894;76974;99586;103850;107747;109075;110385;192160;212647;214290;214627;230163;230753;234069;320720;353190;394432	Ftcd;Lsm2;Dnase1l1;Hint1;Mgat1;Entpd5;Pop1;Myc;Ppara;Pycrl;Tpi1;Pcbp4;Rnaseh2c;Urah;Slc11a1;Kynu;Fastkd1;Adal;Tdo2;Aldob;Pnrc2;Aldh4a1;Khk;Aldh1l1;Pde4c;Lsm4;Zpr1;Nt5m;Mif;Dpyd;Exosc4;Sirt6;Tut7;Tent4b;Prodh2;Larp1;Pcid2;Edc3;Hnrnpu;Trir;Thrap3;Zfp36;Cirbp;Rnaseh2a;Eno3;Ldha;Fbp1;Tut1;Casc3;Ugt1a7c
GO:0090407	organophosphate biosynthetic process	http://amigo.geneontology.org/amigo/term/GO:0090407	484	54	34.6932202171256	1.5565000787486427	7.551909795502354e-4	0.017605197586783205	11806;11807;11946;11947;11951;11958;12048;12499;12660;13808;14121;14923;15360;16548;16816;17319;17869;19013;20280;20425;21991;50721;54673;55951;55979;56451;56632;57423;66445;66461;66592;67512;68671;68801;69718;70325;70456;70789;71679;71743;72090;74442;76500;77582;102247;103711;107197;110524;110911;212862;214253;230163;233011;327942	Coasy;Itpkc;Dgkq;Apoa2;Atp5g1;Bcl2l1;Pigl;Pnpo;Guk1;Shmt1;Entpd5;Myc;Ppara;Cyc1;Tpi1;Mpc1;Chka;Pcyt2;Atp5b;Atp5a1;Mpc2;Kynu;Agpat2;Hmgcs2;Aldob;Stoml2;Scp2;Khk;Gpat4;Apoa1;Elovl5;Ip6k2;Mif;Agpat1;Atp5h;Sirt6;Lcat;Mboat7;Entpd8;Sh3glb1;Atp5j2;Pigw;Atp5k;Sgms2;Suclg1;Sphk2;Cds2;Chpt1;Eno3;Ipmk;Ptpmt1;Fbp1;Etnk2;Uqcc3
GO:0061008	hepaticobiliary system development	http://amigo.geneontology.org/amigo/term/GO:0061008	166	24	11.898914371989358	2.0169907312298343	7.588447235682416e-4	0.017605197586783205	11429;11692;12606;13170;13849;14465;15205;15284;15377;15378;15451;19014;19697;19921;20054;20055;20683;20851;21405;53817;109900;110391;246221;279766	Hpn;Sp1;Gata6;Qdpr;Rpl19;Hnf4a;Med1;Ddx39b;Stat5b;Aco2;Hes1;Rela;Asl;Hnf1a;Rhbdd3;Cebpa;Rps16;Ephx1;Hlx;Gfer;Foxa3;Dbp;Rps15;Mpst
GO:0097164	ammonium ion metabolic process	http://amigo.geneontology.org/amigo/term/GO:0097164	167	24	11.970594579049536	2.004912942420075	8.275365932803869e-4	0.01866554760399095	11607;11806;11807;11808;11812;12660;12894;16816;18606;18979;18984;56448;56632;57320;66113;69215;74442;75986;102247;110198;212862;214253;330817;791260	Pon1;Por;Apoa2;Enpp2;Chka;Cpt1a;Akr7a5;Park7;Gpat4;Apoa5;Apoa4;Apoa1;Lcat;Apoc1;Agmat;Agtr1a;Sgms2;Sphk2;Chpt1;Dhps;Cyp2d22;Sat2;Etnk2;Tomt
GO:0009141	nucleoside triphosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0009141	270	34	19.353655906247752	1.756774025781047	9.298947360582011e-4	0.020006829953218872	11814;11848;11931;11946;11947;11951;11958;12048;12499;13808;14121;14923;16548;16828;17319;17869;17995;19013;20930;21991;50721;56451;57320;57423;66416;66445;66592;68550;71679;83429;107197;230163;270166;331623	Ctns;Atp5g1;Bcl2l1;Rhoa;Clpx;Surf1;Guk1;Entpd5;Myc;Ppara;Cyc1;Tpi1;Atp5b;Atp5a1;Atp1b1;Aldob;Stoml2;Park7;Khk;Apoc3;Mif;Atp5h;Sirt6;Ndufv1;Bend3;Atp5j2;Ndufa7;Tefm;Atp5k;Suclg1;Eno3;Ldha;Fbp1;Uqcc3
GO:0018205	peptidyl-lysine modification	http://amigo.geneontology.org/amigo/term/GO:0018205	345	41	24.729671435761016	1.6579274054046198	9.506761682132048e-4	0.020006829953218872	12189;12418;14533;17246;18022;18626;18984;19697;20610;21405;21761;21849;22196;57320;59004;64384;66116;66277;66315;67278;67773;67956;68691;68845;69188;72057;73046;74026;74343;75387;76901;77305;77805;81601;208043;208266;224440;231915;269252;330817;331623	Pih1d1;Pias4;Por;Trim28;Ube2i;Brca1;Mdm2;Wdr82;Sumo3;Jade2;Per1;Glrx5;Setd4;Phf10;Esco1;Kat5;Rela;Sirt3;Kansl1l;Crtc2;Park7;Kmt2e;Sirt4;Hnf1a;Klf15;Pagr1a;Kat8;Gtf3c4;Bend3;Setd1b;Cbx4;Uspl1;Kmt5a;Msl1;Senp7;Nat8f1;Nfe2;Dhps;Dot1l;Morf4l1;Bloc1s1
GO:0071825	protein-lipid complex subunit organization	http://amigo.geneontology.org/amigo/term/GO:0071825	37	9	2.6521676612265437	3.3934506221366805	9.609191726299704e-4	0.020006829953218872	11806;11807;11808;11812;11816;16816;17777;18830;66113	Apoe;Apoa2;Pltp;Mttp;Apoa5;Apoa4;Apoa1;Lcat;Apoc1
GO:0044270	cellular nitrogen compound catabolic process	http://amigo.geneontology.org/amigo/term/GO:0044270	434	49	31.109209864116757	1.5750962565114701	0.00100823708368325	0.020467212798769976	12116;12499;12696;13808;14121;14317;15254;16548;16828;17308;17319;17869;18173;18984;19013;21991;22687;22695;27756;50721;50783;51810;52830;56720;59092;66194;67724;68209;68544;69537;69724;70044;70789;73158;75894;76974;99586;103850;107747;109075;110385;192160;214290;214627;230163;230753;234069;320720;353190	Ftcd;Por;Lsm2;Dnase1l1;Hint1;Mgat1;Entpd5;Pop1;Myc;Ppara;Pycrl;Tpi1;Pcbp4;Rnaseh2c;Urah;Slc11a1;Kynu;Fastkd1;Adal;Tdo2;Aldob;Pnrc2;Khk;Aldh1l1;Pde4c;Lsm4;Zpr1;Nt5m;Mif;Dpyd;Exosc4;Sirt6;Tut7;Tent4b;Larp1;Pcid2;Edc3;Hnrnpu;Trir;Thrap3;Zfp36;Cirbp;Rnaseh2a;Eno3;Ldha;Fbp1;Tut1;Bhmt;Casc3
GO:1901652	response to peptide	http://amigo.geneontology.org/amigo/term/GO:1901652	469	52	33.61801711122295	1.5467896225991409	0.0010808497786900517	0.021406098056007853	11596;11607;11625;11652;11814;12359;12702;12927;12953;13138;13685;14527;14678;14718;14870;16367;16478;16548;16973;17246;17842;18035;18709;18984;19013;19268;19303;19697;20384;20411;20683;20700;20703;20704;20850;20851;21847;21853;22318;23886;26379;56636;66277;66445;71660;72674;72999;74155;110391;211007;230163;235623	Sp1;Insig2;Stat5a;Akt2;Por;Rarres2;Ager;Qdpr;Mdm2;Vamp2;Stat5b;Nfkbia;Srsf5;Ppara;Cyc1;Ahsg;Lrp5;Rela;Esrra;Sorbs1;Gcgr;Got1;Adipor1;Cat;Aldob;Errfi1;Khk;Pxn;Klf15;Fgf21;Eif4ebp1;Pik3r2;Bcar1;Apoc3;Scap;Gnai2;Ptprf;Klf10;Gdf15;Dag1;Timeless;Trim41;Agtr1a;Socs3;Irs1;Gstp1;Mup3;Serpina1a;Cry2;Jund;Serpina1d;Serpina1e
GO:0032527	protein exit from endoplasmic reticulum	http://amigo.geneontology.org/amigo/term/GO:0032527	39	9	2.7955280753468976	3.2194275133091583	0.0014382583995933285	0.027687696467698784	22213;50907;64209;66397;67819;68366;70377;216440;226418	Derl3;Ube2g2;Tmem129;Sar1b;Derl1;Herpud1;Os9;Preb;Yod1
GO:0009755	hormone-mediated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0009755	194	26	13.90596016967431	1.8697018891726729	0.001466220379447103	0.027687696467698784	11819;11848;12189;12355;12953;13163;14106;14527;15375;15378;18171;18626;19013;19014;19411;20181;20182;22196;26379;26424;57320;67278;72674;93760;217166;230753	Rarg;Daxx;Nr1i3;Rhoa;Arid1a;Ube2i;Rxra;Brca1;Hnf4a;Med1;Nr1d1;Per1;Ppara;Nr1i2;Esrra;Gcgr;Nr5a2;Adipor1;Park7;Nr2f2;Pagr1a;Foxh1;Foxa1;Rxrb;Thrap3;Cry2
GO:0045454	cell redox homeostasis	http://amigo.geneontology.org/amigo/term/GO:0045454	63	12	4.515853044791142	2.6573052490805753	0.0015197857595283804	0.02804695538038738	14782;18453;18477;21672;53382;54683;56551;69672;73046;96979;112406;100126824	Prdx2;Txn2;Glrx5;Txndc15;Txnl1;Prdx5;P4hb;Ptges2;Prdx1;Gsr;Egln2;Sco2
GO:0042326	negative regulation of phosphorylation	http://amigo.geneontology.org/amigo/term/GO:0042326	434	48	31.109209864116757	1.5429514349500115	0.0017404444262214547	0.031405352757596025	11596;11625;11814;11816;11819;11848;12702;13138;13542;13636;14121;14232;14870;15378;15587;16973;17873;18226;18626;18709;19084;20238;24056;28084;29811;50721;51810;56032;56705;57320;59090;64384;66259;67603;67605;69903;74155;78388;93742;100952;101613;103844;110524;217039;227292;230126;231103;378425	Apoe;Ndrg2;Dgkq;Rhoa;Hyal2;Nprl2;Akt1s1;Gadd45b;Ager;Hnf4a;Fkbp8;Dusp6;Ggnbp2;Prkar1a;Per1;Sh3bp5;Ahsg;Lrp5;Sirt3;Pard3;Ctdsp1;Efna1;Park7;Errfi1;Dvl1;Emilin1;Nr2f2;Mvp;Pik3r2;Apoc3;Sirt6;Midn;Ranbp9;Nlrp6;Hnrnpu;Dag1;Rasip1;Shb;Camk2n1;Atxn1;Socs3;Inca1;Gckr;Gstp1;Fbp1;Vps25;Nlrp12;Nup62
GO:1903513	endoplasmic reticulum to cytosol transport	http://amigo.geneontology.org/amigo/term/GO:1903513	26	7	1.8636853835645983	3.7559987655273517	0.001869572416986709	0.033002017447678424	22213;64209;67819;68366;70377;216440;226418	Derl3;Ube2g2;Tmem129;Derl1;Herpud1;Os9;Yod1
GO:0044262	cellular carbohydrate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0044262	285	34	20.428859012150404	1.6643122349504655	0.0023356205410661746	0.040069749131740044	11652;12492;14121;14385;14527;14718;15378;15483;16010;16195;16367;16548;17691;17842;18627;18682;19013;19047;20322;20411;20869;21991;50721;59090;67078;67800;68734;72674;74178;110524;212974;212980;217166;231103	Stk11;Akt2;Ppp1cc;Dgkq;Hsd11b1;Igfbp4;Hnf4a;Nr1d1;Il6st;Ppara;Tpi1;Sik1;Sorbs1;Gcgr;Got1;Phkg1;Slc45a3;Adipor1;Sord;Khk;Scarb2;Dgat2;Slc37a4;Sirt6;Midn;Ppp4r3a;Stk40;Pgp;Per2;Irs1;Gckr;Pgghg;Mup3;Fbp1
GO:0006090	pyruvate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006090	102	16	7.31138112013804	2.1883690286545914	0.0023686551210880813	0.040069749131740044	12499;13808;14121;16548;16828;17319;17869;19013;21991;50721;55951;70266;70456;74156;230163;231691	Entpd5;Acot12;Myc;Ppara;Tpi1;Mpc1;Mpc2;Aldob;Khk;Sds;Mif;Sirt6;Kyat1;Eno3;Ldha;Fbp1
GO:0033500	carbohydrate homeostasis	http://amigo.geneontology.org/amigo/term/GO:0033500	265	32	18.99525487094687	1.684631252247308	0.002554405588113484	0.0423301497458806	11596;11814;12606;12953;14385;14527;14630;15375;15377;15378;16852;16973;17842;18709;20869;21405;50721;56636;57320;63959;66277;66461;68845;68938;70456;72674;74343;110385;214627;217166;231103;330817	Stk11;Pih1d1;Ager;Hnf4a;Nr1d1;Slc29a1;Lrp5;Gcgr;Aspscr1;Adipor1;Mpc2;Crtc2;Gclm;Park7;Hnf1a;Klf15;Fgf21;Pik3r2;Pde4c;Apoc3;Slc37a4;Sirt6;Cebpa;Foxa1;Tent4b;Foxa3;Gckr;Dhps;Ptpmt1;Mup3;Lgals1;Cry2
