geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0097164	ammonium ion metabolic process	http://amigo.geneontology.org/amigo/term/GO:0097164	167	29	13.963692573154074	2.0768145566133422	1.2197419298132228e-4	0.003537251596458346	11806;11807;11808;11812;12894;16816;16835;18606;18618;18979;18984;23980;56448;56632;57320;66113;69215;74114;74442;75986;83702;99712;105387;110198;212503;212862;242669;330817;791260	Pemt;Pon1;Crot;Por;Apoa2;Akr1c6;Enpp2;Cpt1a;Paox;Akr7a5;Azin2;Park7;Apoa5;Apoa4;Apoa1;Ldlr;Pebp1;Akr1c14;Lcat;Apoc1;Agmat;Cept1;Sgms2;Sphk2;Chpt1;Dhps;Cyp2d22;Sat2;Tomt
GO:0071825	protein-lipid complex subunit organization	http://amigo.geneontology.org/amigo/term/GO:0071825	37	11	3.093752246746711	3.555552973437754	1.4874031837441848e-4	0.004164728914483717	11806;11807;11808;11812;11816;16816;17777;18830;55938;66113;223920	Apoe;Apoa2;Pltp;Soat2;Apom;Mttp;Apoa5;Apoa4;Apoa1;Lcat;Apoc1
GO:0043543	protein acylation	http://amigo.geneontology.org/amigo/term/GO:0043543	237	37	19.8167373642965	1.8671085618090852	1.5559347348337305e-4	0.004211396682283297	12151;12189;14533;14645;16825;18022;18107;18626;18984;20587;22378;22433;22658;27366;56441;57320;64384;66116;67773;68396;68691;68845;70178;72057;74026;74343;74763;75560;76901;77805;81601;224727;225895;228136;229906;269252;328572	Smarcb1;Pih1d1;Taf6l;Por;Naa60;Brca1;Pcgf2;Jade2;Xbp1;Per1;Nmt1;Phf10;Esco1;Bag6;Kat5;Ldb1;Sirt3;Kansl1l;Glul;Bmi1;Crtc2;Gtf2b;Park7;Ep400;Nat8;Kat8;Zdhhc5;Wbp2;Gtf3c4;Abhd17c;Msl1;Ep300;Nat8f1;Txnl4a;Nfe2;Naa80;Bloc1s1
GO:0098754	detoxification	http://amigo.geneontology.org/amigo/term/GO:0098754	108	21	9.030411963476885	2.3254753033342888	2.0797005734485285e-4	0.005447473760129695	11808;11816;12359;12780;14080;14782;14859;14869;14870;14871;17001;17748;17750;21672;22782;54683;55938;56615;57320;235674;625249	Gstt1;Apoe;Prdx2;Mgst1;Acaa1b;Ltc4s;Apom;Prdx5;Abcc2;Gsta3;Cat;Park7;Gsr;Mt2;Mt1;Apoa4;Slc30a1;Gstp2;Fabp1;Gstp1;Gpx4
GO:1901361	organic cyclic compound catabolic process	http://amigo.geneontology.org/amigo/term/GO:1901361	481	63	40.21877920770724	1.5664324288571922	2.2527557735241288e-4	0.005716367775317477	11674;11792;11816;12192;12499;12696;13076;13077;13423;13808;13850;14317;14859;14874;15445;15483;16000;16548;16828;17308;17319;18173;18950;19013;21991;22057;22262;22339;22687;27756;50783;51810;52830;56189;56720;59092;66194;67724;68209;68544;69125;69724;70266;71207;71724;71761;75894;76974;78925;80912;107766;110385;117149;192160;209558;212647;229003;230163;231464;234069;235674;353190;791260	Haao;Ftcd;Apoe;Dnase2a;Lsm2;Acaa1b;Amdhd1;Hsd11b1;Enpp3;Nudt4;Igf1;Mgat1;Cnot8;Gstz1;Zfp36l1;Entpd5;Srd5a1;Ephx2;Pop1;Ppara;Pycrl;Tpi1;Pcbp4;Vegfa;Rnaseh2c;Urah;Gsta3;Slc11a1;Adal;Helz2;Tdo2;Uox;Aldob;Pum1;Pnrc2;Aldh4a1;Khk;Hpd;Aldoa;Pde4c;Lsm4;Tirap;Zpr1;Cyp1a2;Cyp1a1;Mif;Cnot6l;Apex1;Prodh2;Tob1;Pcid2;Edc3;Hnrnpu;Kyat1;Trir;Cirbp;Rnaseh2a;Eno3;Ldha;Aox3;Tomt;Casc3;Pnp
GO:0042737	drug catabolic process	http://amigo.geneontology.org/amigo/term/GO:0042737	151	26	12.62585376375009	2.0592666829904394	3.076849871797016e-4	0.0075709154421187185	11522;11669;11808;12359;13077;13101;13105;13106;13107;14874;15445;18984;21672;26384;54683;56448;75894;76279;93721;104174;107141;212503;380997;434437;545123;545817	Prdx2;Por;Gstz1;Cyp2d26;Gldc;Prdx5;Cpn1;Paox;Cyp2e1;Cat;Adal;Hpd;Aldh2;Cyp2w1;Apoa4;Cyp1a2;Amt;Gnpda1;Cyp2f2;Cyp2c50;Cyp2d22;Cyp2d11;Cyp2d9;Adh1;Cyp2d10;Cyp2d12
GO:0009755	hormone-mediated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0009755	194	31	16.221295564023293	1.9110680696031417	3.408759351841706e-4	0.008140919393221957	11819;11848;12189;12355;12953;13001;13163;13982;14106;14527;14600;15378;15502;16000;18626;19013;19014;19411;20181;22196;22259;22378;26379;26424;57320;66663;67278;72461;72674;217166;328572	Rarg;Nr1h3;Daxx;Nr1i3;Rhoa;Ube2i;Rxra;Brca1;Hnf4a;Med1;Esr1;Igf1;Nr1d1;Per1;Ppara;Csnk2b;Esrra;Gcgr;Nr5a2;Adipor1;Dnaja1;Park7;Nr2f2;Pagr1a;Uba5;Foxh1;Wbp2;Ep300;Ghr;Prcp;Cry2
GO:0045926	negative regulation of growth	http://amigo.geneontology.org/amigo/term/GO:0045926	265	39	22.15795528075347	1.7600902026314509	3.6424110908039875e-4	0.008314779911259717	11482;11556;12053;12580;12696;14451;15378;15586;15587;17194;17748;17750;18128;18412;19013;20239;20353;20869;22241;23886;26456;28185;29869;55942;56401;67155;68349;68350;68567;70925;71839;72674;76500;94175;117149;170742;170770;213084;219158	Acvrl1;Bbc3;Stk11;Ulk2;Ndufs3;Sertad1;Hyal2;Hyal1;Sqstm1;Hnf4a;Cdkl3;Ppara;Bcl6;Tomm70a;Hrg;Smarca2;Sema4g;Sema4c;Adipor1;Notch1;Cdkn2c;P3h1;Cgref1;Ulk1;Adrb3;Mt2;Mt1;Tirap;Ip6k2;Ccar2;Mbl1;Cdkn2aip;Gdf15;Mul1;Atxn2;Cirbp;Gas1;Sertad3;Osgin1
GO:0006575	cellular modified amino acid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0006575	161	27	13.462003019627579	2.00564507084377	3.6863556256816477e-4	0.008314779911259717	12894;14287;14317;14431;14630;14782;14859;14869;14870;14871;14874;18453;18618;18984;19014;20425;26433;56615;57320;64918;66881;68396;70266;74114;103140;112406;625249	Pemt;Ftcd;Gstt1;Gstt3;Crot;Plod3;Por;Mgst1;Fpgs;Med1;Gamt;Shmt1;Gstz1;Cpt1a;P4hb;Gsta3;Gclm;Park7;Pcyox1;Nat8;Gsr;Gstp2;Kyat1;Bhmt2;Egln2;Gstp1;Gpx4
GO:0019693	ribose phosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0019693	443	58	37.04141203537278	1.5658150381689762	3.985752028848877e-4	0.008575436100044895	11637;11639;11674;11814;11848;11946;11958;12012;12015;12122;12499;13808;13836;15360;15378;15483;16000;16548;16828;17319;17995;18950;19013;20280;20917;21991;22272;52815;55951;56451;56720;57320;57423;66416;66592;67800;68087;68263;68550;68801;70456;71147;71207;71743;72900;74114;74156;74450;100198;103172;110385;209558;216974;225887;230163;235339;270076;270166	Dlat;Coasy;Crot;Gcdh;Bid;Epha2;Rhoa;Clpx;Hsd11b1;Hnf4a;Enpp3;Nudt4;Igf1;Dcakd;Entpd5;Acot12;Pdhb;Oxsm;Ppara;Tpi1;Mpc1;Ndufv2;Bad;Atp5a1;Mpc2;Hmgcs2;Tdo2;Aldob;Stoml2;Ak4;Scp2;Ak2;Park7;H6pd;Khk;Aldoa;Dgat2;Pde4c;Ldhd;Apoc3;Elovl5;Mif;Pank2;Ndufv1;Atp5j2;Baat;Ndufa7;Proca1;Uqcrq;Tefm;Chchd10;Atp5k;Suclg1;Ndufs8;Eno3;Suclg2;Ldha;Pnp
GO:0042157	lipoprotein metabolic process	http://amigo.geneontology.org/amigo/term/GO:0042157	129	23	10.786325400819614	2.1323295140208094	4.0131351207106647e-4	0.008575436100044895	11806;11807;11808;11812;11814;11816;14645;16816;16835;17777;18107;18618;19013;55938;66113;67800;70178;75761;77583;223672;228136;230801;624219	Pemt;Apoe;Apoa2;Apol7a;Nmt1;Ppara;Apom;Glul;Mttp;Dgat2;Apoa5;Apoa4;Apoc3;Apoa1;Ldlr;Zdhhc5;Lcat;Abhd17c;Apoc1;Notum;Pigv;Angptl8;Apol9a
GO:0046677	response to antibiotic	http://amigo.geneontology.org/amigo/term/GO:0046677	350	48	29.26522395571213	1.6401719690455716	4.378082337741507e-4	0.008948833632808418	11522;11556;11622;11792;11848;11852;12015;12176;12333;12350;12359;12737;12739;13076;13106;13163;13629;13685;14080;14619;14870;14871;15382;15586;15587;15903;16000;16898;18391;19697;20852;20969;21391;21853;21974;22658;23980;27973;30951;52231;56338;56484;57320;77683;109685;110147;216850;320209	Gstt1;Stat6;Daxx;Rhoa;Id3;Hyal2;Hyal1;Ehmt2;Top2b;Kdm6b;Pcgf2;Ahr;Igf1;Sdc1;Cldn1;Rela;Capn1;Bad;Cyp2e1;Cbx8;Ankzf1;Cat;Car3;Park7;Tbxas1;Adrb3;Eif4ebp1;Cyp1a1;Pebp1;Eef2;Ddx11;Apex1;Sigmar1;Hyal3;Ehmt1;Txnip;Timeless;Rps2;Gjb2;Hnrnpa1;Foxo3;Rhob;Fabp1;Gstp1;Cldn3;Adh1;Bnip3;Vkorc1
GO:0033865	nucleoside bisphosphate metabolic process	http://amigo.geneontology.org/amigo/term/GO:0033865	106	20	8.863182112301388	2.256525900809552	0.00044082924299548853	0.008948833632808418	12012;15360;15378;20280;20917;55951;56451;56720;67800;68087;68263;68801;70456;71147;71743;74114;74156;74450;235339;270076	Dlat;Coasy;Crot;Gcdh;Hnf4a;Dcakd;Acot12;Pdhb;Oxsm;Mpc1;Mpc2;Hmgcs2;Tdo2;Scp2;Dgat2;Elovl5;Pank2;Baat;Suclg1;Suclg2
GO:0019748	secondary metabolic process	http://amigo.geneontology.org/amigo/term/GO:0019748	62	14	5.184125386440434	2.7005519651623997	4.8418735607813623e-4	0.009589271539888942	12411;12780;13076;13077;13202;14859;15483;59010;83702;105387;110198;235674;246221;545817	Ddt;Sqor;Acaa1b;Hsd11b1;Akr1c6;Cbs;Abcc2;Gsta3;Akr7a5;Cyp2w1;Cyp1a2;Cyp1a1;Akr1c14;Mpst
GO:0016999	antibiotic metabolic process	http://amigo.geneontology.org/amigo/term/GO:0016999	140	24	11.706089582284852	2.0502149613069647	5.507293244995104e-4	0.010647433606990534	11429;11522;11669;11808;12359;12780;13076;13077;14194;14317;20917;21672;26384;26876;54683;56451;57320;67680;68263;71761;83702;105387;110198;235339	Dlat;Ftcd;Prdx2;Sdhb;Amdhd1;Akr1c6;Pdhb;Aco2;Prdx5;Abcc2;Fh1;Cat;Akr7a5;Park7;Aldh2;Apoa4;Cyp1a2;Cyp1a1;Akr1c14;Adh4;Gnpda1;Suclg1;Suclg2;Adh1
GO:0019439	aromatic compound catabolic process	http://amigo.geneontology.org/amigo/term/GO:0019439	453	58	37.87756129125027	1.5312495847877625	6.995787547829924e-4	0.013210649974041625	11674;11792;12192;12499;12696;13076;13423;13808;13849;13850;14317;14874;15445;16000;16548;16828;17308;17319;18173;18950;18979;19013;21991;22057;22262;22339;22687;27756;50783;51810;52830;56720;59092;66194;67724;68209;68544;69125;69724;70266;71207;71724;71761;75894;76974;80912;107766;110385;117149;192160;209558;229003;230163;231464;234069;235674;353190;791260	Haao;Ftcd;Pon1;Dnase2a;Lsm2;Acaa1b;Amdhd1;Enpp3;Nudt4;Igf1;Mgat1;Cnot8;Gstz1;Zfp36l1;Entpd5;Ephx2;Pop1;Ppara;Pycrl;Tpi1;Pcbp4;Vegfa;Rnaseh2c;Urah;Slc11a1;Adal;Helz2;Tdo2;Uox;Aldob;Pum1;Pnrc2;Khk;Hpd;Aldoa;Pde4c;Lsm4;Tirap;Zpr1;Cyp1a1;Mif;Cnot6l;Apex1;Tob1;Pcid2;Ephx1;Edc3;Hnrnpu;Kyat1;Trir;Cirbp;Rnaseh2a;Eno3;Ldha;Aox3;Tomt;Casc3;Pnp
GO:0048545	response to steroid hormone	http://amigo.geneontology.org/amigo/term/GO:0048545	358	48	29.93414336041412	1.6035200814691346	7.275120681214942e-4	0.013425904529878482	11522;11819;11848;11928;12015;12151;12189;12192;12355;12737;12780;12953;13163;13685;13849;13982;14106;14619;14870;15378;15502;16000;16816;18128;18145;18626;19013;19014;19411;19697;20181;20969;22196;22259;22378;23980;26379;26424;51810;56338;56484;57320;66663;67278;74155;93721;217166;328572	Rarg;Nr1h3;Daxx;Nr1i3;Rhoa;Ube2i;Rxra;Brca1;Hnf4a;Med1;Esr1;Igf1;Sdc1;Nr1d1;Per1;Zfp36l1;Ppara;Cldn1;Npc1;Rela;Esrra;Bad;Abcc2;Cpn1;Nr5a2;Bmi1;Notch1;Dnaja1;Park7;Errfi1;Nr2f2;Pagr1a;Eif4ebp1;Uba5;Pebp1;Atp1a1;Foxh1;Wbp2;Lcat;Txnip;Ephx1;Hnrnpu;Gjb2;Foxo3;Ep300;Gstp1;Cry2;Adh1
GO:0015748	organophosphate ester transport	http://amigo.geneontology.org/amigo/term/GO:0015748	97	18	8.110647782011647	2.2193048550230032	0.001022651703561972	0.018453181850940473	11806;11807;11808;11812;11816;14385;16835;17777;18670;18830;19679;20280;54667;54670;56018;66113;71764;216871	Apoe;Apoa2;Pltp;Mttp;Scp2;Pitpnm2;Stard10;Apoa5;Apoa4;Apoa1;Slc37a4;C2cd2l;Ldlr;Atp8b1;Apoc1;Abcb4;Gltpd2;Atp8b2
GO:1901568	fatty acid derivative metabolic process	http://amigo.geneontology.org/amigo/term/GO:1901568	139	23	11.622474656697102	1.9789245130121182	0.0011721064832113104	0.020690227486251826	11430;13101;13105;13106;13107;17001;17319;21391;23945;26459;56448;56615;67800;68801;76279;83702;96979;105387;107141;225791;270076;380997;545123	Gcdh;Mgst1;Ltc4s;Acox1;Akr1c6;Cyp2d26;Cyp2e1;Ptges2;Tbxas1;Slc27a5;Dgat2;Elovl5;Mgll;Mif;Akr1c14;Zadh2;Cyp2f2;Cyp2c50;Cyp2d22;Cyp2d11;Cyp2d9;Cyp2d10;Cyp2d12
GO:0016042	lipid catabolic process	http://amigo.geneontology.org/amigo/term/GO:0016042	293	40	24.49917319721044	1.6327081603127136	0.0013825518886203536	0.023799390565885613	11430;11652;11806;11807;11808;11812;11814;11816;12894;13077;13909;14080;15483;16367;16835;16889;16922;18606;19299;23945;26458;52430;53357;56794;66113;66853;66887;66968;67460;71660;74114;78925;93747;100163;102632;104816;224530;235674;270076;433022	Apoe;Crot;Gcdh;Akt2;Apoa2;Rarres2;Acaa1b;Plin5;Hsd11b1;Acox1;Srd5a1;Hacl1;Enpp2;Lipa;Cpt1a;Echs1;Pnpla2;Phyh;Slc27a2;Abcd3;Decr1;Echdc2;Apoa5;Apoa4;Apoc3;Apoa1;Ldlr;Cyp1a2;Mgll;Pafah2;Aspg;Apoc1;Pla2g6;Lonp2;Fabp1;Irs1;Ces3b;Acat3;Plcxd2;Acad11
GO:0044419	interspecies interaction between organisms	http://amigo.geneontology.org/amigo/term/GO:0044419	398	51	33.27874038392408	1.5325099271075928	0.0014068605260622036	0.023799390565885613	11657;11816;12015;12737;13138;13209;14268;15586;15587;15944;17194;18128;18145;18412;18453;18550;18643;19294;20181;20219;20516;20587;21849;21974;22196;22241;23983;26424;27354;29869;53817;57874;58235;59004;68713;68953;69834;73683;74735;76308;80385;80876;93679;94091;109685;117149;217069;228607;229906;235047;328572	Trim25;Smarcb1;Apoe;Ulk2;Pias4;Trim28;Hyal2;Hyal1;Tusc2;Ube2i;Sqstm1;Rxra;Top2b;Pfn1;Ddx39b;Trim11;Cldn1;Npc1;Rab1b;Bad;Trim8;P4hb;Ifitm1;Fn1;Nr5a2;Apcs;Notch1;Nbn;Gtf2b;Alb;Ulk1;Rab43;Furin;Nectin1;Tirap;Ddx6;Hacd3;Chmp2a;Hyal3;Mavs;Slc20a2;Mbl1;Trim14;Dag1;Irgm1;Atg16l2;Pcbp1;Ep300;Zfp809;Ifitm2;Nectin2
GO:0060191	regulation of lipase activity	http://amigo.geneontology.org/amigo/term/GO:0060191	70	14	5.853044791142426	2.3919174548581257	0.0017168209160596248	0.02845017518041664	11727;11806;11807;11808;11812;11814;11848;13982;16971;18984;22259;66113;66968;624219	Nr1h3;Por;Apoa2;Rhoa;Plin5;Esr1;Apoa5;Apoa4;Apoc3;Apoa1;Lrp1;Apoc1;Angptl8;Ang
GO:0002443	leukocyte mediated immunity	http://amigo.geneontology.org/amigo/term/GO:0002443	345	45	28.847149327773383	1.559946166211821	0.0018401009682474934	0.02988323972433929	11596;11692;12010;12051;12053;12258;12263;12630;12944;14127;14159;14972;15007;15039;15040;15042;15216;16177;16768;16859;17131;17175;17194;18173;18950;19294;20219;20850;20851;20852;22256;22318;27354;56708;67278;69583;73747;75863;80385;106759;228607;230073;232371;630294;667977	Lgals9;Stat6;Stat5a;Hfe;Tusc2;Ager;Vamp2;Stat5b;Bcl6;Serping1;C2;Smad7;Il1r1;Slc11a1;Apcs;Nbn;Masp2;Ung;Lag3;Pagr1a;Mavs;Mbl1;Crp;C1rl;Ddx58;Clcf1;Gfer;Shld1;Ticam1;Fes;Bcl3;H2-T24;H2-T22;Fcer1g;Cfi;B2m;H2-K1;Nectin2;H2-T23;H2-Q10;Gm8909;Clec4g;Tnfsf13;Gm7030;Pnp
GO:0009896	positive regulation of catabolic process	http://amigo.geneontology.org/amigo/term/GO:0009896	395	50	33.02789560716083	1.5138718068722314	0.002021925262139068	0.03206675830859592	11596;11652;11807;11808;11816;12122;12176;12192;12499;12894;13198;13542;14080;15944;16000;16367;16835;16971;17131;17319;18245;19684;20869;21944;22057;22241;22433;54673;66113;66313;66853;66894;66968;68350;68545;68728;69125;69635;80280;80888;80912;93679;106759;107568;112406;211770;224727;231464;235406;332110	Apoe;Stk11;Akt2;Bid;Apoa2;Plin5;Ager;Smurf2;Cdk5rap3;Igf1;Xbp1;Cnot8;Zfp36l1;Entpd5;Dapk1;Bag6;Cpt1a;Trim8;Ddit3;Pnpla2;Smad7;Pum1;Dvl1;Ulk1;Wwp2;Rdx;Apoa5;Apoa4;Ldlr;Trib1;Snx33;Mif;Cnot6l;Oaz1;Sh3glb1;Tob1;Trp53inp2;Lrp1;Wwp1;Mul1;Hspb8;Irgm1;Ticam1;Fabp1;Irs1;Egln2;Mapk15;Ecscr;Bnip3;Tnfsf12
GO:0097237	cellular response to toxic substance	http://amigo.geneontology.org/amigo/term/GO:0097237	234	33	19.565892587533252	1.6866084617589348	0.0020535362463632856	0.03206675830859592	11792;11808;11816;11852;12015;12176;12333;12359;13163;14080;14782;14869;14870;14871;15382;17001;18391;19697;20852;21672;21853;21974;22658;30951;52231;54683;55938;56484;56615;57320;216850;320209;625249	Gstt1;Stat6;Daxx;Apoe;Prdx2;Mgst1;Top2b;Kdm6b;Pcgf2;Ltc4s;Apom;Rela;Capn1;Prdx5;Bad;Cbx8;Ankzf1;Cat;Park7;Gsr;Apoa4;Ddx11;Apex1;Sigmar1;Gstp2;Timeless;Hnrnpa1;Foxo3;Rhob;Fabp1;Gstp1;Gpx4;Bnip3
GO:0010608	posttranscriptional regulation of gene expression	http://amigo.geneontology.org/amigo/term/GO:0010608	417	52	34.86742397009131	1.4913634011105819	0.0022970321151953854	0.03474495375906605	11652;11727;11792;11848;12051;12192;12696;13144;13629;13685;13982;15388;15473;16000;17347;18173;18626;18813;19045;19290;19291;19652;19941;20091;20181;20425;22057;22121;22339;23983;26396;51810;52575;53379;53817;53872;56484;59092;69125;69635;80912;83701;117149;192160;212508;217331;217869;231464;234069;234384;328572;100503670	Akt2;Hnrnpa2b1;Rhoa;Hnrnpl;Rxra;Ddx39b;Esr1;Igf1;Mknk2;Cnot8;Shmt1;Unk;Per1;Zfp36l1;Eif5;Dapk1;Rida;Pcbp4;Vegfa;Pa2g4;Slc11a1;Caprin1;Rps3a1;Pum1;Rbm3;Eif4ebp1;Tirap;Cnot6l;Dapk3;Eef2;Map2k2;Mpv17l2;Apex1;Srrt;Tob1;Pcid2;Mtg1;Hnrnpu;Ppp1ca;Pura;Trmt10c;Cirbp;Foxo3;Pcbp1;Bcl3;Ep300;Rpl5;Rpl26;Ang;Rpl13a;Casc3;Purb
GO:0034248	regulation of cellular amide metabolic process	http://amigo.geneontology.org/amigo/term/GO:0034248	349	45	29.18160903012438	1.5420671270575308	0.002310625003681732	0.03474495375906605	11652;11727;11816;11848;12051;12192;12696;13144;13629;13636;13685;15388;15473;15483;16000;17347;18626;18813;19045;19290;19291;19652;19941;20091;20181;20425;22057;22121;23983;52575;53357;53817;53872;56484;69125;69635;80912;192160;212508;217331;217869;231464;234384;328572;100503670	Apoe;Akt2;Rhoa;Hnrnpl;Rxra;Hsd11b1;Ddx39b;Igf1;Mknk2;Cnot8;Shmt1;Unk;Per1;Zfp36l1;Eif5;Dapk1;Rida;Pa2g4;Caprin1;Efna1;Rps3a1;Pum1;Rbm3;Eif4ebp1;Cnot6l;Dapk3;Eef2;Mpv17l2;Tob1;Mtg1;Ppp1ca;Pla2g6;Pura;Trmt10c;Cirbp;Foxo3;Pcbp1;Bcl3;Ep300;Rpl5;Rpl26;Ang;Rpl13a;Casc3;Purb
GO:0002697	regulation of immune effector process	http://amigo.geneontology.org/amigo/term/GO:0002697	373	47	31.188367244230353	1.5069721230339397	0.0029674955759011468	0.0438110255933042	11596;11692;11806;11807;12010;12053;12258;12628;14127;14159;14972;15007;15039;15040;15042;15216;15284;16161;16177;16768;16859;17131;17319;18950;19294;20850;20851;20852;22256;22433;56708;67116;67278;67664;68350;69583;73747;75863;80912;106759;110213;209558;228607;230073;360013;630294;667977	Myo18a;Il12rb1;Lgals9;Stat6;Stat5a;Apoa2;Hfe;Ager;Enpp3;Xbp1;Stat5b;Bcl6;Tmbim6;Serping1;Smad7;Il1r1;Cfh;Pum1;Ung;Lag3;Pagr1a;Apoa1;Rnf125;Mif;Cuedc2;Mavs;Hlx;Ddx58;Clcf1;Gfer;Mul1;Shld1;Ticam1;Fes;H2-T24;H2-T22;Fcer1g;B2m;H2-K1;Nectin2;H2-T23;H2-Q10;Gm8909;Clec4g;Tnfsf13;Gm7030;Pnp
GO:0007005	mitochondrion organization	http://amigo.geneontology.org/amigo/term/GO:0007005	434	53	36.28887770508304	1.4605025934041551	0.0032711382996650773	0.04693252386838704	12015;12122;12176;12606;12684;14630;15482;16000;17158;18412;18950;19294;19339;22241;26889;27395;30055;30059;50776;53357;54673;56486;57320;66359;66437;66592;67006;67900;68033;68342;68350;72962;74148;74450;74528;75387;75406;75712;103172;108888;170770;171543;192652;216821;216974;219158;225887;235169;245860;329679;380705;641376;100126824	Bbc3;Bid;Mtfp1;Tomm40l;Hspa1l;Sqstm1;Gabarap;Fis1;Igf1;Ndufs7;Timm13;Polg2;Cluh;Cideb;Tymp;Man2a1;Bad;Tmem14a;Cln8;Cox20;Timm10;Mgme1;Gclm;Cisd2;Stoml2;Park7;Atad3a;Ulk1;Sirt4;Rab3a;Atg9a;Ccar2;Mrpl15;Cebpa;Sh3glb1;Pank2;Foxred1;Ndufb10;Bmf;Mul1;Pla2g6;Tmem11;Proca1;Wdr81;Cox19;Chchd10;Ndufs8;Fnip2;Nectin2;Bnip3;Tmem102;Sco2;Pnp
GO:0043648	dicarboxylic acid metabolic process	http://amigo.geneontology.org/amigo/term/GO:0043648	99	17	8.277877633187146	2.053666501645865	0.0032945244587414546	0.04693252386838704	14194;14287;14317;14630;14645;16922;20425;20917;56189;56451;67680;71761;107766;108682;212647;216456;229905	Haao;Ftcd;Fpgs;Sdhb;Amdhd1;Shmt1;Glul;Fh1;Phyh;Gclm;Aldh4a1;Gpt2;Prodh2;Kyat3;Gls2;Suclg1;Suclg2
